Identifier,GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
2528AC00142,Borehole,-25.48478,28.17054,,13.72,43.28,Granite,Consolidated,,8.59582527
2528AC00279,Borehole,-25.48453,28.15391,14.47,0,5,SOIL,Unconsolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,14.47,5,45,Siltstone,Consolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,14.47,45,72,Granite,Consolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,29.02,0,5,SOIL,Unconsolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,29.02,5,45,Siltstone,Consolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,29.02,45,72,Granite,Consolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,61.91,0,5,SOIL,Unconsolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,61.91,5,45,Siltstone,Consolidated,,6.925751506
2528AC00279,Borehole,-25.48453,28.15391,61.91,45,72,Granite,Consolidated,,6.925751506
2528AC00143,Borehole,-25.48079,28.17054,26.21,0,1.52,SOIL,Unconsolidated,,8.771208656
2528AC00143,Borehole,-25.48079,28.17054,26.21,1.52,4.57,Granite,Consolidated,,8.771208656
2528AC00143,Borehole,-25.48079,28.17054,26.21,4.57,16.15,Diabase,Consolidated,,8.771208656
2528AC00143,Borehole,-25.48079,28.17054,26.21,16.15,24.38,Diabase,Consolidated,,8.771208656
2528AC00143,Borehole,-25.48079,28.17054,26.21,24.38,49.07,Granite,Consolidated,,8.771208656
2528AC00139,Borehole,-25.47422,28.11082,13.41,0,1.83,SOIL,Unconsolidated,,4.578812157
2528AC00139,Borehole,-25.47422,28.11082,13.41,1.83,44.81,Granite,Consolidated,,4.578812157
2528AC00139,Borehole,-25.47422,28.11082,13.41,44.81,46.94,Granite,Consolidated,,4.578812157
2528AC00139,Borehole,-25.47422,28.11082,13.41,46.94,55.17,Granite,Consolidated,,4.578812157
2528AC00139,Borehole,-25.47422,28.11082,13.41,55.17,56.69,Diabase,Consolidated,,4.578812157
2528AC00139,Borehole,-25.47422,28.11082,13.41,56.69,91.74,Granite,Consolidated,,4.578812157
2528AC00140,Borehole,-25.47422,28.11083,9.14,0,1.22,Sand,Unconsolidated,,4.579134967
2528AC00140,Borehole,-25.47422,28.11083,9.14,1.22,6.1,Grit,Unconsolidated,,4.579134967
2528AC00140,Borehole,-25.47422,28.11083,9.14,6.1,80.47,Granite,Consolidated,,4.579134967
2528AC00141,Borehole,-25.47422,28.11084,24.38,0,0.61,SOIL,Unconsolidated,,4.579458024
2528AC00141,Borehole,-25.47422,28.11084,24.38,0.61,70.1,Granite,Consolidated,,4.579458024
2528AC00141,Borehole,-25.47422,28.11084,24.38,70.1,71.63,Diabase,Consolidated,,4.579458024
2528AC00283,Borehole,-25.46811,28.09193,2,,,,,,5.121452802
2528AC00283,Borehole,-25.46811,28.09193,24,,,,,,5.121452802
2528AC00121,Borehole,-25.46565,28.01086,16.15,0,49.37,Granite,Consolidated,,11.15889219
2528AC00121,Borehole,-25.46565,28.01086,16.15,49.37,83.82,Granite,Consolidated,,11.15889219
2528AC00119,Borehole,-25.46563,28.01084,,0,33.22,Granite,Consolidated,,11.16191223
2528AC00119,Borehole,-25.46563,28.01084,,33.22,47.85,Granite,Consolidated,,11.16191223
2528AC00118,Borehole,-25.46562,28.01083,17.67,0,29.26,Granite,Consolidated,,11.16342228
2528AC00118,Borehole,-25.46562,28.01083,17.67,29.26,103.63,Granite,Consolidated,,11.16342228
2528AC00117,Borehole,-25.46561,28.01082,18.9,0,0.6,SOIL,Unconsolidated,,11.16493234
2528AC00117,Borehole,-25.46561,28.01082,18.9,0.6,6.4,Sandstone,Consolidated,,11.16493234
2528AC00117,Borehole,-25.46561,28.01082,18.9,6.4,28.34,Granite,Consolidated,,11.16493234
2528AC00117,Borehole,-25.46561,28.01082,18.9,28.34,51.81,Granite,Consolidated,,11.16493234
2527BD00025,Borehole,-25.46283,27.99691,,0,2,SOIL,Unconsolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,2,7,Granite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,7,15,Granite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,15,21,Dolerite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,21,31,Dolerite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,31,34,Granite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,34,37,Granite,Consolidated,,12.68145387
2527BD00025,Borehole,-25.46283,27.99691,,37,40,Granite,Consolidated,,12.68145387
2528AC00123,Borehole,-25.46067,28.01088,16.45,0,2.13,SOIL,Unconsolidated,,11.4324585
2528AC00123,Borehole,-25.46067,28.01088,16.45,2.13,13.1,Granite,Consolidated,,11.4324585
2528AC00123,Borehole,-25.46067,28.01088,16.45,13.1,59.13,Granite,Consolidated,,11.4324585
2528AC00122,Borehole,-25.46066,28.01087,15.24,0,22.86,Granite,Consolidated,,11.43398614
2528AC00122,Borehole,-25.46066,28.01087,15.24,22.86,28.95,Granite,Consolidated,,11.43398614
2528AC00120,Borehole,-25.46064,28.01085,,0,3.04,SOIL,Unconsolidated,,11.43704146
2528AC00120,Borehole,-25.46064,28.01085,,3.04,67.36,Granite,Consolidated,,11.43704146
2527BD00024,Borehole,-25.46005,27.98997,,0,2,SOIL,Unconsolidated,,13.51114583
2527BD00024,Borehole,-25.46005,27.98997,,2,18,Granite,Consolidated,,13.51114583
2527BD00024,Borehole,-25.46005,27.98997,,18,29,Granite,Consolidated,,13.51114583
2527BD00024,Borehole,-25.46005,27.98997,,29,31,Granite,Consolidated,,13.51114583
2527BD00024,Borehole,-25.46005,27.98997,,31,48,Granite,Consolidated,,13.51114583
2527BD00024,Borehole,-25.46005,27.98997,,48,61,Granite,Consolidated,,13.51114583
2527BD00035,Borehole,-25.45644,27.99552,,0,2,SOIL,Unconsolidated,,13.14918204
2527BD00035,Borehole,-25.45644,27.99552,,2,7,Granite,Consolidated,,13.14918204
2527BD00035,Borehole,-25.45644,27.99552,,7,11,Dolerite,Consolidated,,13.14918204
2527BD00035,Borehole,-25.45644,27.99552,,11,12,Dolerite,Consolidated,,13.14918204
2527BD00035,Borehole,-25.45644,27.99552,,12,15,Granite,Consolidated,,13.14918204
2527BD00035,Borehole,-25.45644,27.99552,,15,121,Granite,Consolidated,,13.14918204
2527BD00089,Borehole,-25.45089,27.99089,4.01,0,4,SOIL,Unconsolidated,,13.9022148
2527BD00089,Borehole,-25.45089,27.99089,4.01,4,6,Alluvium,Unconsolidated,,13.9022148
2527BD00089,Borehole,-25.45089,27.99089,4.01,6,14,Granite,Consolidated,,13.9022148
2527BD00089,Borehole,-25.45089,27.99089,4.01,14,23,Granite,Consolidated,,13.9022148
2527BD00089,Borehole,-25.45089,27.99089,4.01,23,31,Granite,Consolidated,,13.9022148
2527BD00089,Borehole,-25.45089,27.99089,4.01,31,51,Granite,Consolidated,,13.9022148
2528AC00284,Borehole,-25.45088,28.10082,6,0,2,SOIL,Unconsolidated,,6.983713557
2528AC00284,Borehole,-25.45088,28.10082,6,2,44,Granite,Consolidated,,6.983713557
2528AC00284,Borehole,-25.45088,28.10082,6,44,78,Granite,Consolidated,Hard,6.983713557
2528AC00284,Borehole,-25.45088,28.10082,38,0,2,SOIL,Unconsolidated,,6.983713557
2528AC00284,Borehole,-25.45088,28.10082,38,2,44,Granite,Consolidated,,6.983713557
2528AC00284,Borehole,-25.45088,28.10082,38,44,78,Granite,Consolidated,Hard,6.983713557
2528AC00154,Borehole,-25.44902,28.06618,,0,4,SOIL,Unconsolidated,,8.057576944
2528AC00154,Borehole,-25.44902,28.06618,,4,21,Granite,Consolidated,,8.057576944
2528AC00154,Borehole,-25.44902,28.06618,,21,44,Granite,Consolidated,,8.057576944
2528AC00154,Borehole,-25.44902,28.06618,,44,85,Granite,Consolidated,,8.057576944
2527BD00088,Borehole,-25.44483,27.98687,5.48,0,1,SOIL,Unconsolidated,,14.63230845
2527BD00088,Borehole,-25.44483,27.98687,5.48,1,15,Granite,Consolidated,,14.63230845
2527BD00088,Borehole,-25.44483,27.98687,5.48,15,39,Granite,Consolidated,,14.63230845
2527BD00088,Borehole,-25.44483,27.98687,5.48,39,53,Granite,Consolidated,,14.63230845
2527BD00088,Borehole,-25.44483,27.98687,5.48,53,71,Granite,Consolidated,,14.63230845
2527BD00095,Borehole,-25.44075,27.98932,,0,1,Calcrete,Consolidated,,14.64702257
2527BD00095,Borehole,-25.44075,27.98932,,1,14,Granite,Consolidated,,14.64702257
2527BD00095,Borehole,-25.44075,27.98932,,14,26,Granite,Consolidated,,14.64702257
2527BD00095,Borehole,-25.44075,27.98932,,26,52,Granite,Consolidated,,14.64702257
2527BD00095,Borehole,-25.44075,27.98932,,52,70,Granite,Consolidated,,14.64702257
2528AC00170,Borehole,-25.43895,28.04464,5.61,0,3,SOIL,Unconsolidated,,10.27185932
2528AC00170,Borehole,-25.43895,28.04464,5.61,3,12,Granite,Consolidated,,10.27185932
2528AC00170,Borehole,-25.43895,28.04464,5.61,12,27,Granite,Consolidated,,10.27185932
2528AC00170,Borehole,-25.43895,28.04464,5.61,27,57,Granite,Consolidated,,10.27185932
2528AC00170,Borehole,-25.43895,28.04464,5.61,57,79,Granite,Consolidated,,10.27185932
2528AC00006,Borehole,-25.43812,28.16638,15,0,12,SOIL,Unconsolidated,,11.26978106
2528AC00006,Borehole,-25.43812,28.16638,15,12,114,Granite,Consolidated,Hard,11.26978106
2528AC00004,Borehole,-25.43811,28.16638,30,0,5,SOIL,Unconsolidated,,11.2706109
2528AC00004,Borehole,-25.43811,28.16638,30,5,120,Granite,Consolidated,Hard,11.2706109
2528AC00005,Borehole,-25.43811,28.16639,10,0,4,SOIL,Unconsolidated,,11.27135292
2528AC00005,Borehole,-25.43811,28.16639,10,4,108,Granite,Consolidated,Hard,11.27135292
2528AC00171,Borehole,-25.4372,28.01856,10.9,0,1,SOIL,Unconsolidated,,12.34039042
2528AC00171,Borehole,-25.4372,28.01856,10.9,1,36,Granite,Consolidated,,12.34039042
2528AC00171,Borehole,-25.4372,28.01856,10.9,36,56,Granite,Consolidated,,12.34039042
2528AC00171,Borehole,-25.4372,28.01856,10.9,56,71,Granite,Consolidated,,12.34039042
2528AC00288,Borehole,-25.43539,28.07535,,,,,,,9.090881961
2528AC00285,Borehole,-25.43505,28.10054,2,0,3,SOIL,Unconsolidated,,8.744540463
2528AC00285,Borehole,-25.43505,28.10054,2,3,10,Granite,Consolidated,,8.744540463
2528AC00285,Borehole,-25.43505,28.10054,2,10,72,Granite,Consolidated,,8.744540463
2528AC00168,Borehole,-25.43493,28.05088,,0,3,SOIL,Unconsolidated,,10.25860678
2528AC00168,Borehole,-25.43493,28.05088,,3,18,Granite,Consolidated,,10.25860678
2528AC00168,Borehole,-25.43493,28.05088,,18,37,Granite,Consolidated,,10.25860678
2528AC00168,Borehole,-25.43493,28.05088,,37,84,Granite,Consolidated,,10.25860678
2528AC00292,Borehole,-25.43394,28.0236,,0,5,Quartzite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,5,25,Quartzite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,25,32,Dolerite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,32,61,Granite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,61,64,Granite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,64,81,Granite,Consolidated,,12.20116131
2528AC00292,Borehole,-25.43394,28.0236,,81,120,Granite,Consolidated,Hard,12.20116131
2527BD00087,Borehole,-25.43304,27.99522,3.3,0,3,SOIL,Unconsolidated,,14.61499691
2527BD00087,Borehole,-25.43304,27.99522,3.3,3,13,Granite,Consolidated,,14.61499691
2527BD00087,Borehole,-25.43304,27.99522,3.3,13,26,Granite,Consolidated,,14.61499691
2527BD00087,Borehole,-25.43304,27.99522,3.3,26,30,Granite,Consolidated,,14.61499691
2527BD00087,Borehole,-25.43304,27.99522,3.3,30,51,Granite,Consolidated,,14.61499691
2528AC00157,Borehole,-25.43299,28.06556,16.91,0,2,SOIL,Unconsolidated,,9.709166
2528AC00157,Borehole,-25.43299,28.06556,16.91,2,17,Granite,Consolidated,,9.709166
2528AC00157,Borehole,-25.43299,28.06556,16.91,17,40,Granite,Consolidated,,9.709166
2528AC00157,Borehole,-25.43299,28.06556,16.91,40,61,Granite,Consolidated,,9.709166
2528AC00172,Borehole,-25.43122,28.07129,18.9,0,1,SOIL,Unconsolidated,,9.670309136
2528AC00172,Borehole,-25.43122,28.07129,18.9,1,18,Granite,Consolidated,,9.670309136
2528AC00172,Borehole,-25.43122,28.07129,18.9,18,40,Granite,Consolidated,,9.670309136
2528AC00172,Borehole,-25.43122,28.07129,18.9,40,61,Granite,Consolidated,,9.670309136
2528AC00166,Borehole,-25.43053,28.03452,,0,2,SOIL,Unconsolidated,,11.69797747
2528AC00166,Borehole,-25.43053,28.03452,,2,15,Granite,Consolidated,,11.69797747
2528AC00166,Borehole,-25.43053,28.03452,,15,36,Granite,Consolidated,,11.69797747
2528AC00166,Borehole,-25.43053,28.03452,,36,45,Granite,Consolidated,,11.69797747
2528AC00166,Borehole,-25.43053,28.03452,,45,81,Granite,Consolidated,,11.69797747
2528AC00291,Borehole,-25.4295,28.02193,,,,,,,12.68968632
2528AC00124,Borehole,-25.42706,28.08172,3.04,0,6.7,Sand,Unconsolidated,,9.820038137
2528AC00124,Borehole,-25.42706,28.08172,3.04,6.7,9.75,Granite,Consolidated,,9.820038137
2528AC00124,Borehole,-25.42706,28.08172,3.04,9.75,51.51,Granite,Consolidated,,9.820038137
2528AC00162,Borehole,-25.42705,28.01989,5.8,0,1,SOIL,Unconsolidated,,13.04420825
2528AC00162,Borehole,-25.42705,28.01989,5.8,1,9,Clay,Unconsolidated,,13.04420825
2528AC00162,Borehole,-25.42705,28.01989,5.8,9,16,Granite,Consolidated,,13.04420825
2528AC00162,Borehole,-25.42705,28.01989,5.8,16,31,Granite,Consolidated,,13.04420825
2528AC00162,Borehole,-25.42705,28.01989,5.8,31,38,Granite,Consolidated,,13.04420825
2528AC00162,Borehole,-25.42705,28.01989,5.8,38,61,Granite,Consolidated,,13.04420825
2528AC00085,Borehole,-25.42703,28.08169,,0,6,SOIL,Unconsolidated,,9.823964447
2528AC00085,Borehole,-25.42703,28.08169,,6,91.44,Granite,Consolidated,,9.823964447
2528AC00084,Borehole,-25.42702,28.08168,18.28,0,3.04,SOIL,Unconsolidated,,9.825273373
2528AC00084,Borehole,-25.42702,28.08168,18.28,3.04,24.38,Granite,Consolidated,,9.825273373
2528AC00084,Borehole,-25.42702,28.08168,18.28,24.38,71.62,Granite,Consolidated,,9.825273373
2528AC00083,Borehole,-25.42701,28.08167,39.62,0,27.43,Granite,Consolidated,,9.826582376
2528AC00083,Borehole,-25.42701,28.08167,39.62,27.43,49.37,Granite,Consolidated,,9.826582376
2528AC00082,Borehole,-25.427,28.08166,24.38,0,7.62,SOIL,Unconsolidated,,9.827891458
2528AC00082,Borehole,-25.427,28.08166,24.38,7.62,12.19,Granite,Consolidated,,9.827891458
2528AC00082,Borehole,-25.427,28.08166,24.38,12.19,41.14,Granite,Consolidated,,9.827891458
2528AC00082,Borehole,-25.427,28.08166,24.38,41.14,67.97,Granite,Consolidated,,9.827891458
2528AC00082,Borehole,-25.427,28.08166,24.38,67.97,71.01,Granite,Consolidated,,9.827891458
2528AC00082,Borehole,-25.427,28.08166,24.38,71.01,76.5,Granite,Consolidated,,9.827891458
2528AC00167,Borehole,-25.42585,28.04375,,0,2,SOIL,Unconsolidated,,11.53588772
2528AC00167,Borehole,-25.42585,28.04375,,2,15,Granite,Consolidated,,11.53588772
2528AC00167,Borehole,-25.42585,28.04375,,15,33,Granite,Consolidated,,11.53588772
2528AC00167,Borehole,-25.42585,28.04375,,33,47,Granite,Consolidated,,11.53588772
2528AC00167,Borehole,-25.42585,28.04375,,47,81,Granite,Consolidated,,11.53588772
2528AC00289,Borehole,-25.42333,28.07929,,,,,,,10.28164199
2528AC00212,Borehole,-25.42298,28.12676,,0,10,SOIL,Unconsolidated,,10.55240441
2528AC00212,Borehole,-25.42298,28.12676,,10,21,Granite,Consolidated,,10.55240441
2528AC00212,Borehole,-25.42298,28.12676,,21,42,Granite,Consolidated,,10.55240441
2528AC00212,Borehole,-25.42298,28.12676,,42,103,Granite,Consolidated,,10.55240441
2528AC00158,Borehole,-25.42295,28.0636,,0,3,SOIL,Unconsolidated,,10.82770145
2528AC00158,Borehole,-25.42295,28.0636,,3,15,Granite,Consolidated,,10.82770145
2528AC00158,Borehole,-25.42295,28.0636,,15,32,Granite,Consolidated,,10.82770145
2528AC00158,Borehole,-25.42295,28.0636,,32,101,Granite,Consolidated,,10.82770145
2528AC00164,Borehole,-25.42043,28.00826,10.5,0,1,SOIL,Unconsolidated,,14.46864805
2528AC00164,Borehole,-25.42043,28.00826,10.5,1,4,Granite,Consolidated,,14.46864805
2528AC00164,Borehole,-25.42043,28.00826,10.5,4,12,Granite,Consolidated,,14.46864805
2528AC00164,Borehole,-25.42043,28.00826,10.5,12,31,Granite,Consolidated,,14.46864805
2528AC00164,Borehole,-25.42043,28.00826,10.5,31,39,Granite,Consolidated,,14.46864805
2528AC00164,Borehole,-25.42043,28.00826,10.5,39,61,Granite,Consolidated,,14.46864805
2528AC00209,Borehole,-25.41834,28.14195,15.3,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.3,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.3,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.3,42,66,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.68,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.68,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.68,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,15.68,42,66,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,16.33,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,16.33,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,16.33,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,16.33,42,66,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,17.95,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,17.95,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,17.95,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,17.95,42,66,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,21.88,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,21.88,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,21.88,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,21.88,42,66,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,29.57,0,6,Sand,Unconsolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,29.57,6,26,Mudstone,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,29.57,26,42,Granite,Consolidated,,11.63566213
2528AC00209,Borehole,-25.41834,28.14195,29.57,42,66,Granite,Consolidated,,11.63566213
2528AC00216,Borehole,-25.41699,28.14321,19.7,0,4,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,19.7,4,7,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,19.7,7,16,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,19.7,16,25,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,19.7,25,32,Shale,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,19.7,32,73,Granite,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,0,4,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,4,7,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,7,16,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,16,25,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,25,32,Shale,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,21.9,32,73,Granite,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,0,4,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,4,7,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,7,16,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,16,25,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,25,32,Shale,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,25.26,32,73,Granite,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,0,4,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,4,7,SOIL,Unconsolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,7,16,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,16,25,Mudstone,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,25,32,Shale,Consolidated,,11.83056105
2528AC00216,Borehole,-25.41699,28.14321,37.64,32,73,Granite,Consolidated,,11.83056105
2528AC00159,Borehole,-25.41627,28.02718,,0,4,SOIL,Unconsolidated,,13.45717085
2528AC00159,Borehole,-25.41627,28.02718,,4,17,Granite,Consolidated,,13.45717085
2528AC00159,Borehole,-25.41627,28.02718,,17,33,Granite,Consolidated,,13.45717085
2528AC00159,Borehole,-25.41627,28.02718,,33,53,Granite,Consolidated,,13.45717085
2528AC00159,Borehole,-25.41627,28.02718,,53,81,Granite,Consolidated,,13.45717085
2528AC00188,Borehole,-25.41533,28.14277,16.7,0,86,Granite,Consolidated,,11.97871566
2528AC00211,Borehole,-25.41463,28.12633,26.91,0,4,SOIL,Unconsolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,26.91,4,23,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,26.91,23,39,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,26.91,39,61,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,29.63,0,4,SOIL,Unconsolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,29.63,4,23,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,29.63,23,39,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,29.63,39,61,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,30.75,0,4,SOIL,Unconsolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,30.75,4,23,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,30.75,23,39,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,30.75,39,61,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,37.85,0,4,SOIL,Unconsolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,37.85,4,23,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,37.85,23,39,Granite,Consolidated,,11.43124663
2528AC00211,Borehole,-25.41463,28.12633,37.85,39,61,Granite,Consolidated,,11.43124663
2528AC00068,Borehole,-25.4126,28.08594,30.48,0,1.82,SOIL,Unconsolidated,,11.33391559
2528AC00068,Borehole,-25.4126,28.08594,30.48,1.82,9.75,Gravel,Unconsolidated,,11.33391559
2528AC00068,Borehole,-25.4126,28.08594,30.48,9.75,106.68,Granite,Consolidated,,11.33391559
2528AC00067,Borehole,-25.41259,28.08593,24.38,0,76.2,Granite,Consolidated,,11.33516145
2528AC00067,Borehole,-25.41259,28.08593,24.38,76.2,121.92,Granite,Consolidated,,11.33516145
2528AC00066,Borehole,-25.41257,28.08591,,0,33.52,Granite,Consolidated,,11.33765341
2528AC00066,Borehole,-25.41257,28.08591,,33.52,35.35,Granite,Consolidated,,11.33765341
2528AC00065,Borehole,-25.41256,28.0859,41.15,0,4.87,Granite,Consolidated,,11.33889951
2528AC00065,Borehole,-25.41256,28.0859,41.15,4.87,76.2,Granite,Consolidated,,11.33889951
2528AC00063,Borehole,-25.41254,28.08588,39.62,0,6.09,SOIL,Unconsolidated,,11.34139196
2528AC00063,Borehole,-25.41254,28.08588,39.62,6.09,30,Granite,Consolidated,,11.34139196
2528AC00063,Borehole,-25.41254,28.08588,39.62,30,41.14,Granite,Consolidated,,11.34139196
2528AC00063,Borehole,-25.41254,28.08588,39.62,41.14,91.44,Granite,Consolidated,,11.34139196
2528AC00062,Borehole,-25.41253,28.08587,24.07,0,9.75,SOIL,Unconsolidated,,11.34263831
2528AC00062,Borehole,-25.41253,28.08587,24.07,9.75,53.34,Granite,Consolidated,,11.34263831
2528AC00062,Borehole,-25.41253,28.08587,24.07,53.34,91.44,Granite,Consolidated,,11.34263831
2528AC00061,Borehole,-25.41252,28.08586,,0,4.57,Granite,Consolidated,,11.34388474
2528AC00061,Borehole,-25.41252,28.08586,,4.57,41.45,Granite,Consolidated,,11.34388474
2528AC00061,Borehole,-25.41252,28.08586,,41.45,74.67,Granite,Consolidated,,11.34388474
2528AC00061,Borehole,-25.41252,28.08586,,74.67,76.2,Granite,Consolidated,,11.34388474
2528AC00061,Borehole,-25.41252,28.08586,,76.2,98.14,Granite,Consolidated,,11.34388474
2528AC00060,Borehole,-25.41251,28.08585,,0,0.6,SOIL,Unconsolidated,,11.34513125
2528AC00060,Borehole,-25.41251,28.08585,,0.6,2.13,Gravel,Unconsolidated,,11.34513125
2528AC00060,Borehole,-25.41251,28.08585,,2.13,4.57,Granite,Consolidated,,11.34513125
2528AC00060,Borehole,-25.41251,28.08585,,4.57,16.76,Granite,Consolidated,,11.34513125
2528AC00060,Borehole,-25.41251,28.08585,,16.76,122.22,Granite,Consolidated,,11.34513125
2528AC00059,Borehole,-25.41249,28.08583,51.81,0,65.83,Quartzite,Consolidated,,11.34762451
2528AC00059,Borehole,-25.41249,28.08583,51.81,65.83,100.58,Granite,Consolidated,,11.34762451
2528AC00059,Borehole,-25.41249,28.08583,51.81,100.58,101.8,Granite,Consolidated,,11.34762451
2528AC00059,Borehole,-25.41249,28.08583,51.81,101.8,105.15,Granite,Consolidated,Hard,11.34762451
2528AC00071,Borehole,-25.41245,28.08579,10.67,0,24.38,Grit,Unconsolidated,,11.35261202
2528AC00071,Borehole,-25.41245,28.08579,10.67,24.38,68.27,Granite,Consolidated,,11.35261202
2528AC00071,Borehole,-25.41245,28.08579,10.67,68.27,71.62,Granite,Consolidated,,11.35261202
