GeositeInfo_DataOwner,GeositeInfo_Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,Lithology_HardnessQualifier
Dept Water - Pretoria,2527DC00115,Borehole,-25.91534,27.53026,7.01,0,16.15,Dolerite,Consolidated,
Dept Water - Pretoria,2527DC00115,Borehole,-25.91534,27.53026,7.01,16.15,32.91,Dolerite,Consolidated,
Dept Water - Pretoria,2527DC00193,Borehole,-25.91534,27.58303,15.54,0,21.33,Quartzite,Consolidated,
Dept Water - Pretoria,2527DC00193,Borehole,-25.91534,27.58303,15.54,21.33,31.08,Quartzite,Consolidated,
Dept Water - Pretoria,2527DC00011,Borehole,-25.91533,27.52886,,0,24,Clay,Unconsolidated,
Dept Water - Pretoria,2527DC00011,Borehole,-25.91533,27.52886,,24,30,Granite,Consolidated,
Dept Water - Pretoria,2527DC00011,Borehole,-25.91533,27.52886,,30,105,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DC00013,Borehole,-25.91533,27.52887,11,0,21,Clay,Unconsolidated,
Dept Water - Pretoria,2527DC00013,Borehole,-25.91533,27.52887,11,21,37,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DC00016,Borehole,-25.91533,27.52888,12,0,12,Clay,Unconsolidated,
Dept Water - Pretoria,2527DC00016,Borehole,-25.91533,27.52888,12,12,54,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DA00152,Borehole,-25.66447,27.59926,17,30,34,NO SAMPLE,,
Dept Water - Pretoria,2527DC00018,Borehole,-25.91533,27.52889,15,0,3,Clay,Unconsolidated,
Dept Water - Pretoria,2527DC00018,Borehole,-25.91533,27.52889,15,3,24.3,Granite,Consolidated,
Dept Water - Pretoria,2527DC00018,Borehole,-25.91533,27.52889,15,24.3,45,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DA00152,Borehole,-25.66447,27.59926,17.3,30,34,NO SAMPLE,,
Dept Water - Pretoria,2527DC00020,Borehole,-25.91533,27.5289,,0,15,Clay,Unconsolidated,
Dept Water - Pretoria,2527DC00020,Borehole,-25.91533,27.5289,,15,39,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DC00113,Borehole,-25.91533,27.53025,11.58,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DA00152,Borehole,-25.66447,27.59926,18.18,30,34,NO SAMPLE,,
Dept Water - Pretoria,2527DC00113,Borehole,-25.91533,27.53025,11.58,3.04,18.44,Shale,Consolidated,
Dept Water - Pretoria,2527DC00113,Borehole,-25.91533,27.53025,11.58,18.44,39.92,Quartzite,Consolidated,
Dept Water - Pretoria,2527DC00192,Borehole,-25.91533,27.58302,18.28,0,29.56,Shale,Consolidated,
Dept Water - Pretoria,2527DA00152,Borehole,-25.66447,27.59926,22.71,30,34,NO SAMPLE,,
Dept Water - Pretoria,2527DD00172,Borehole,-25.91516,27.88008,,0,2.13,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00172,Borehole,-25.91516,27.88008,,2.13,20.11,Shale,Consolidated,
Dept Water - Pretoria,2527DD00172,Borehole,-25.91516,27.88008,,20.11,25.29,Diabase,Consolidated,
Dept Water - Pretoria,2527DA00152,Borehole,-25.66447,27.59926,27.63,30,34,NO SAMPLE,,
Dept Water - Pretoria,2527DD00171,Borehole,-25.91515,27.88007,,0,7.62,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00171,Borehole,-25.91515,27.88007,,7.62,15.24,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,3.04,11.27,Chert,Consolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,11.27,13.1,Chert,Consolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,13.1,16.15,Chert,Consolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,16.15,22.25,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00170,Borehole,-25.91514,27.88006,17.37,22.25,28.34,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00169,Borehole,-25.91513,27.88005,,52.12,74.06,Hornfels,Consolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,0,0.6,Clay,Unconsolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,0.6,5.79,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,5.79,41.14,Shale,Consolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,41.14,133.8,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,133.8,134.41,Quartzite,Consolidated,
Dept Water - Pretoria,2527DD00168,Borehole,-25.91512,27.88004,12.19,134.41,189.28,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,0,0.3,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,0.3,3.35,Chert,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,3.35,6.4,Chert,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,6.4,15.54,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,15.54,18.89,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,18.89,29.26,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,29.26,32.3,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00167,Borehole,-25.91511,27.88003,12.19,32.3,39.31,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00166,Borehole,-25.9151,27.88002,,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00166,Borehole,-25.9151,27.88002,,3.04,3.96,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DD00166,Borehole,-25.9151,27.88002,,3.96,41.75,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00166,Borehole,-25.9151,27.88002,,41.75,48.15,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00166,Borehole,-25.9151,27.88002,,48.15,60.96,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00164,Borehole,-25.91508,27.88,40.53,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00164,Borehole,-25.91508,27.88,40.53,0.91,60.96,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00163,Borehole,-25.91507,27.87999,9.14,0,2.74,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00163,Borehole,-25.91507,27.87999,9.14,2.74,49.07,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00163,Borehole,-25.91507,27.87999,9.14,49.07,67.05,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00162,Borehole,-25.91506,27.87998,,0,0.3,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00162,Borehole,-25.91506,27.87998,,0.3,27.43,Shale,Consolidated,
Dept Water - Pretoria,2527DD00161,Borehole,-25.91505,27.87997,,0,2.43,Chert,Consolidated,
Dept Water - Pretoria,2527DD00161,Borehole,-25.91505,27.87997,,2.43,4.57,Chert,Consolidated,
Dept Water - Pretoria,2527DD00161,Borehole,-25.91505,27.87997,,4.57,6.7,Chert,Consolidated,
Dept Water - Pretoria,2527DD00161,Borehole,-25.91505,27.87997,,6.7,9.75,Chert,Consolidated,
Dept Water - Pretoria,2527DD00161,Borehole,-25.91505,27.87997,,9.75,63.39,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00174,Borehole,-25.91504,27.87996,30.48,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00174,Borehole,-25.91504,27.87996,30.48,0.91,8.22,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00174,Borehole,-25.91504,27.87996,30.48,8.22,30.48,Diabase,Consolidated,Hard
Dept Water - Pretoria,2527DD00174,Borehole,-25.91504,27.87996,30.48,30.48,67.05,Shale,Consolidated,
Dept Water - Pretoria,2527DD00176,Borehole,-25.91492,27.87994,10.36,0,0.3,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00176,Borehole,-25.91492,27.87994,10.36,0.3,42.06,Shale,Consolidated,
Dept Water - Pretoria,2527DD00177,Borehole,-25.91491,27.87993,6.4,0,1.21,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00177,Borehole,-25.91491,27.87993,6.4,1.21,19.2,Shale,Consolidated,
Dept Water - Pretoria,2527DD00181,Borehole,-25.91487,27.87989,13.71,0,4.57,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00181,Borehole,-25.91487,27.87989,13.71,4.57,13.41,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00181,Borehole,-25.91487,27.87989,13.71,13.41,38.1,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,0,1.82,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,1.82,25.6,Shale,Consolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,25.6,40.53,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,40.53,49.07,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,49.07,75.89,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00182,Borehole,-25.91486,27.87988,,75.89,84.12,Dolomite,Consolidated,
Dept Water - Pretoria,2527DD00184,Borehole,-25.91484,27.87986,,0,11.27,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00184,Borehole,-25.91484,27.87986,,11.27,49.07,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00185,Borehole,-25.91483,27.87985,10.97,0,2.43,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00185,Borehole,-25.91483,27.87985,10.97,2.43,12.49,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00185,Borehole,-25.91483,27.87985,10.97,12.49,18.28,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00185,Borehole,-25.91483,27.87985,10.97,18.28,20.11,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00187,Borehole,-25.91481,27.87983,13.71,0,0.6,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00187,Borehole,-25.91481,27.87983,13.71,0.6,6.7,Shale,Consolidated,
Dept Water - Pretoria,2527DD00187,Borehole,-25.91481,27.87983,13.71,6.7,17.06,Diabase,Consolidated,
Dept Water - Pretoria,2527DD00187,Borehole,-25.91481,27.87983,13.71,17.06,28.65,Shale,Consolidated,
Dept Water - Pretoria,2527DD00187,Borehole,-25.91481,27.87983,13.71,28.65,29.56,Hornfels,Consolidated,
Dept Water - Pretoria,2527DD00190,Borehole,-25.91478,27.8798,,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00190,Borehole,-25.91478,27.8798,,0.91,7.62,Dolerite,Consolidated,
Dept Water - Pretoria,2527DD00191,Borehole,-25.91477,27.87979,15.24,0,6.09,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DD00191,Borehole,-25.91477,27.87979,15.24,6.09,32.91,Shale,Consolidated,
Dept Water - Pretoria,2528CD00266,Borehole,-25.91318,27.96633,,0,12.19,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CD00266,Borehole,-25.91318,27.96633,,12.19,37.49,Quartzite,Consolidated,
Dept Water - Pretoria,2527BC00108,Borehole,-25.28533,27.61635,53.95,4.88,68.88,NO SAMPLE,,
Dept Water - Pretoria,2528CD00266,Borehole,-25.91318,27.96633,,37.49,37.79,Diabase,Consolidated,
Dept Water - Pretoria,2528CD00266,Borehole,-25.91318,27.96633,,37.79,43.89,Granite,Consolidated,
Dept Water - Pretoria,2528CD00270,Borehole,-25.91314,27.96632,12.19,0,1.21,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00270,Borehole,-25.91314,27.96632,12.19,1.21,23.46,Granite,Consolidated,
Dept Water - Pretoria,2528CD00267,Borehole,-25.91314,27.96633,11.58,0,1.21,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00267,Borehole,-25.91314,27.96633,11.58,1.21,6.7,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00267,Borehole,-25.91314,27.96633,11.58,6.7,14.63,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CD00267,Borehole,-25.91314,27.96633,11.58,14.63,21.94,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CD00267,Borehole,-25.91314,27.96633,11.58,21.94,34.74,Quartzite,Consolidated,
Dept Water - Pretoria,2528CD00273,Borehole,-25.91314,27.96634,16.76,0,26.82,Diabase,Consolidated,
Dept Water - Pretoria,2528CD00269,Borehole,-25.91313,27.96638,,0,1.21,Quartzite,Consolidated,
Dept Water - Pretoria,2528CD00269,Borehole,-25.91313,27.96638,,1.21,5.18,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00269,Borehole,-25.91313,27.96638,,5.18,28.95,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00269,Borehole,-25.91313,27.96638,,28.95,30.17,Quartzite,Consolidated,
Dept Water - Pretoria,2528CD00272,Borehole,-25.91312,27.96636,,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00272,Borehole,-25.91312,27.96636,,3.04,21.03,Diabase,Consolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,0,3.65,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,3.65,9.44,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,9.44,16.45,Shale,Consolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,16.45,23.16,Shale,Consolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,23.16,32,Shale,Consolidated,
Dept Water - Pretoria,2528CD00268,Borehole,-25.91311,27.96635,9.14,32,34.74,Shale,Consolidated,
Dept Water - Pretoria,2528CC00181,Borehole,-25.91228,28.19193,13.45,,,,,
Dept Water - Pretoria,2528CC00181,Borehole,-25.91228,28.19193,14.72,,,,,
Dept Water - Pretoria,2528CC00079,Borehole,-25.912,28.2411,36.72,,,,,
Dept Water - Pretoria,2528CC00225,Borehole,-25.91117,28.23304,10.09,,,,,
Dept Water - Pretoria,2528CC00225,Borehole,-25.91117,28.23304,10.21,,,,,
Dept Water - Pretoria,2528CC00080,Borehole,-25.91033,28.24387,47.82,,,,,
Dept Water - Pretoria,2528CD00367,Borehole,-25.90979,28.36806,3.47,0,1.21,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00367,Borehole,-25.90979,28.36806,3.47,1.21,3.65,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00367,Borehole,-25.90979,28.36806,3.47,3.65,10.97,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00367,Borehole,-25.90979,28.36806,3.47,10.97,35.35,Conglomerate,Unconsolidated,
Dept Water - Pretoria,2528CD00367,Borehole,-25.90979,28.36806,3.47,35.35,43.28,Shale,Consolidated,
Dept Water - Pretoria,2528CD00407,Borehole,-25.90979,28.36806,58.82,0,35.05,Dolomite,Consolidated,
Dept Water - Pretoria,2528CD00407,Borehole,-25.90979,28.36806,58.82,35.05,50.59,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00407,Borehole,-25.90979,28.36806,58.82,50.59,85.34,Chert,Consolidated,
Dept Water - Pretoria,2528CC00180,Borehole,-25.90978,28.17832,25.24,,,,,
Dept Water - Pretoria,2528CC00180,Borehole,-25.90978,28.17832,25.7,,,,,
Dept Water - Pretoria,2528CC00128,Borehole,-25.90783,28.14221,7.1,,,,,
Dept Water - Pretoria,2528CC00224,Borehole,-25.907,28.23332,10.36,,,,,
Dept Water - Pretoria,2528CC00087,Borehole,-25.90617,28.2236,5.56,,,,,
Dept Water - Pretoria,2528CC00081,Borehole,-25.90589,28.2436,55.2,,,,,
Dept Water - Pretoria,2528CC00126,Borehole,-25.90478,28.1261,4.36,0,9,Sand,Unconsolidated,
Dept Water - Pretoria,2528CC00126,Borehole,-25.90478,28.1261,4.36,9,23,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00126,Borehole,-25.90478,28.1261,6.61,0,9,Sand,Unconsolidated,
Dept Water - Pretoria,2528CC00126,Borehole,-25.90478,28.1261,6.61,9,23,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00075,Borehole,-25.90478,28.23665,1.25,,,,,
Dept Water - Pretoria,2528CC00075,Borehole,-25.90478,28.23665,10.9,,,,,
Dept Water - Pretoria,2528CC00069,Borehole,-25.90394,28.19971,9,0,8,Gravel & Clay,Unconsolidated,
Dept Water - Pretoria,2528CC00069,Borehole,-25.90394,28.19971,9,8,112,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00179,Borehole,-25.90283,28.17388,20.41,,,,,
Dept Water - Pretoria,2528CC00179,Borehole,-25.90283,28.17388,21.62,,,,,
Dept Water - Pretoria,2528CD00119,Borehole,-25.90202,28.46971,7,0,22,Mudstone,Consolidated,
Dept Water - Pretoria,2528CD00119,Borehole,-25.90202,28.46971,7,22,57,Dolerite,Consolidated,Hard
Dept Water - Pretoria,2528CD00119,Borehole,-25.90202,28.46971,7,57,71,Quartzite,Consolidated,
Dept Water - Pretoria,2528CD00119,Borehole,-25.90202,28.46971,7,71,73,Quartzite,Consolidated,Hard
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,0,1.52,Sand,Unconsolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,1.52,32,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,32,34.14,Shale,Consolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,34.14,39.93,Shale,Consolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,39.93,64.92,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,64.92,72.54,Diabase,Consolidated,
Dept Water - Pretoria,2528CD00117,Borehole,-25.90201,28.46971,7.92,72.54,86.56,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00115,Borehole,-25.902,28.46971,15,0,43,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00115,Borehole,-25.902,28.46971,15,43,58,Quartzite,Consolidated,Hard
Dept Water - Pretoria,2528CD00115,Borehole,-25.902,28.46971,15,58,100,Dolerite,Consolidated,Hard
Dept Water - Pretoria,2528CD00115,Borehole,-25.902,28.46971,15,100,114,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00115,Borehole,-25.902,28.46971,15,114,132,Shale,Consolidated,Hard
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,0,1.83,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,1.83,18.29,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,18.29,21.95,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,21.95,22.86,Clay,Unconsolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,22.86,26.52,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,26.52,40.84,Diabase,Consolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,40.84,62.79,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,62.79,71.63,Shale,Consolidated,
Dept Water - Pretoria,2528CD00116,Borehole,-25.902,28.46972,15.24,71.63,77.72,Dolerite,Consolidated,
Dept Water - Pretoria,2528CD00118,Borehole,-25.902,28.46973,10,0,82,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00118,Borehole,-25.902,28.46973,10,82,103,Dolerite,Consolidated,Hard
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,0,6.16,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,6.16,8.84,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,8.84,19.2,Conglomerate,Unconsolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,19.2,30.78,Sandstone,Consolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,30.78,39.93,Dolerite,Consolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,39.93,56.08,Dolerite,Consolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,56.08,66.45,Shale,Consolidated,
Dept Water - Pretoria,2528CD00152,Borehole,-25.902,28.46974,24.38,66.45,71.63,Dolerite,Consolidated,
Dept Water - Pretoria,2528CA00090,Borehole,-25.9004,28.16643,,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00090,Borehole,-25.9004,28.16643,,3,60,Dolomite,Consolidated,
Dept Water - Pretoria,2528CA00091,Borehole,-25.90039,28.16638,5,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00091,Borehole,-25.90039,28.16638,5,3,7,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00091,Borehole,-25.90039,28.16638,5,7,11,Quartzite,Consolidated,Hard
Dept Water - Pretoria,2528CA00091,Borehole,-25.90039,28.16638,5,11,17,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00091,Borehole,-25.90039,28.16638,5,17,30,Dolomite,Consolidated,Hard
Dept Water - Pretoria,2528CA00092,Borehole,-25.90038,28.16644,,0,13,Granite,Consolidated,
Dept Water - Pretoria,2528CA00092,Borehole,-25.90038,28.16644,,13,84,Granite,Consolidated,
Dept Water - Pretoria,2528CA00094,Borehole,-25.90035,28.16645,5,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00094,Borehole,-25.90035,28.16645,5,3,11,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00094,Borehole,-25.90035,28.16645,5,11,23,Dolomite,Consolidated,
Dept Water - Pretoria,2528CA00094,Borehole,-25.90035,28.16645,5,23,25,Lava,Consolidated,Hard
Dept Water - Pretoria,2528CA00058,Borehole,-25.90034,28.16638,,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00058,Borehole,-25.90034,28.16638,,3,66,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00132,Borehole,-25.90033,28.15804,18.68,,,,,
Dept Water - Pretoria,2528CC00132,Borehole,-25.90033,28.15804,19.76,,,,,
Dept Water - Pretoria,2528CA00061,Borehole,-25.90033,28.16642,,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00061,Borehole,-25.90033,28.16642,,3,11,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00061,Borehole,-25.90033,28.16642,,11,23,Dolomite,Consolidated,
Dept Water - Pretoria,2528CA00061,Borehole,-25.90033,28.16642,,23,25,Lava,Consolidated,Hard
Dept Water - Pretoria,2528CC00209,Borehole,-25.8995,28.19498,6.59,,,,,
Dept Water - Pretoria,2528CC00209,Borehole,-25.8995,28.19498,9.96,,,,,
Dept Water - Pretoria,2528CC00127,Borehole,-25.89922,28.12444,5.41,,,,,
Dept Water - Pretoria,2528CC00127,Borehole,-25.89922,28.12444,6.26,,,,,
Dept Water - Pretoria,2528CC00814,Borehole,-25.89866,28.01027,6.4,0,49.37,Granite,Consolidated,
Dept Water - Pretoria,2528CA00093,Borehole,-25.89836,28.16638,4,0,3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00093,Borehole,-25.89836,28.16638,4,3,42,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00130,Borehole,-25.89783,28.15054,8.74,,,,,
Dept Water - Pretoria,2528CC00130,Borehole,-25.89783,28.15054,9.07,,,,,
Dept Water - Pretoria,2528CC00077,Borehole,-25.89783,28.21916,30,0,31,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00077,Borehole,-25.89783,28.21916,30,31,144,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00729,Borehole,-25.89727,28.23415,10.66,0,10.97,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00729,Borehole,-25.89727,28.23415,10.66,10.97,76.2,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00210,Borehole,-25.89672,28.22249,29.74,,,,,
Dept Water - Pretoria,2528CC00809,Borehole,-25.89593,28.20198,31,0,100,Chert,Consolidated,
Dept Water - Pretoria,2528CC00763,Borehole,-25.89589,28.20194,64,0,10,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CC00763,Borehole,-25.89589,28.20194,64,10,44,Clay,Unconsolidated,
Dept Water - Pretoria,2528CC00763,Borehole,-25.89589,28.20194,64,44,100,Dolomite,Consolidated,Hard
Dept Water - Pretoria,2528CC00762,Borehole,-25.89588,28.20193,,0,2,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CC00762,Borehole,-25.89588,28.20193,,2,30,Clay,Unconsolidated,
Dept Water - Pretoria,2528CC00762,Borehole,-25.89588,28.20193,,30,34,Dolomite,Consolidated,Hard
Dept Water - Pretoria,2528CC00762,Borehole,-25.89588,28.20193,,34,40,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00762,Borehole,-25.89588,28.20193,,40,168,Dolomite,Consolidated,Hard
Dept Water - Pretoria,2528CC00068,Borehole,-25.89561,28.19971,,0,26,Gravel,Unconsolidated,
Dept Water - Pretoria,2528CC00068,Borehole,-25.89561,28.19971,,26,144,Dolomite,Consolidated,
Dept Water - Pretoria,2528CC00115,Borehole,-25.89533,28.14137,5.02,,,,,
Dept Water - Pretoria,2528CC00182,Borehole,-25.89505,28.1061,9.96,,,,,
Dept Water - Pretoria,2528CC00182,Borehole,-25.89505,28.1061,10.86,,,,,
Dept Water - Pretoria,2528CC00078,Borehole,-25.89505,28.24498,26.6,,,,,
Dept Water - Pretoria,2528CC00078,Borehole,-25.89505,28.24498,27.1,,,,,
Dept Water - Pretoria,2528CC00092,Borehole,-25.89477,28.19665,33.35,,,,,
Dept Water - Pretoria,2528CC00072,Borehole,-25.89477,28.2061,61.41,,,,,
Dept Water - Pretoria,2528CC00091,Borehole,-25.89394,28.1936,77.49,,,,,
Dept Water - Pretoria,2528CC00073,Borehole,-25.89394,28.23554,29.59,,,,,
Dept Water - Pretoria,2528CD00060,Borehole,-25.89351,28.26446,25.19,,,,,
Dept Water - Pretoria,2528CD00059,Borehole,-25.8935,28.26446,25.19,,,,,
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.44,0,20,Granite,Consolidated,
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.44,20,45,Granite,Consolidated,
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.81,0,20,Granite,Consolidated,
Dept Water - Pretoria,2528CC00116,Borehole,-25.89338,28.12694,11.81,20,45,Granite,Consolidated,
Dept Water - Pretoria,2528CC00117,Borehole,-25.89338,28.12888,11.96,0,30,Granite,Consolidated,
Dept Water - Pretoria,2528CC00131,Borehole,-25.89283,28.1536,14.84,,,,,
